pdf_procedure_id,primary_procedure_id,default_modifiers,mapping_confidence,needs_review
tosp_sb707k,pap_knee_ligaments_meniscus_cartilage_bone_combined_revision_acl_reconstruction,"[""minimally_invasive""]",med,false
tosp_sb707m,pap_mandible_or_maxilla_dentoalveolar_osteotomy_and_insertion_of_device_for_distract,[],high,false
tosp_sb707s,pap_shoulder_shoulder_soft_tissue_injury_bankart_or_superior_labrum_from_anterior_to,[],high,false
tosp_sb707t,pap_toes_ray_amputation,[],high,false
tosp_sb707w,pap_wrist_distal_radius_fracture_reduction_and_internal_fixation,"[""open""]",low,true
tosp_sb708b,pap_bone_tumour_wide_major_resection_and_reconstruction,[],high,false
tosp_sb708e,pap_elbow_primary_total_joint_arthroplasty,[],high,false
tosp_sb708f,pap_femur_fracture_intramedullary_flexible_nailing,[],high,false
tosp_sb708h,pap_hand_flexor_tendon_trigger_finger_release,[],high,false
tosp_sb708j,pap_joints_arthrocentesis,"[""bilateral""]",high,false
tosp_sb708k,pap_knee_ligaments_meniscus_cartilage_bone_combined_revision_pcl_reconstruction,"[""minimally_invasive""]",med,false
tosp_sb708m,pap_mandible_atrophy_lateralisation_of_inferior_dental_nerve,"[""bilateral""]",low,true
tosp_sb708s,pap_shoulder_shoulder_soft_tissue_injury_bankart_repair,[],low,true
tosp_sb708t,pap_toes_ray_amputation,[],high,false
tosp_sb708w,pap_wrist_joint_proximal_row_carpectomy_or_4_corner_fusion,[],high,false
tosp_sb709b,pap_bone_cementing_plate_fixation,"[""biopsy"", ""open""]",med,false
tosp_sb709e,pap_elbow_revision_total_joint_arthroplasty,[],high,false
tosp_sb709f,pap_femur_fracture_reduction_and_internal_fixation,"[""open""]",med,false
tosp_sb709h,pap_hand_flexor_tendon_trigger_finger_release,[],high,false
tosp_sb709j,pap_joints_arthrocentesis,"[""unilateral""]",high,false
tosp_sb709k,pap_knee_ligaments_meniscus_cartilage_bone_combined_autologous_chondrocyte_implantat,[],low,true
tosp_sb709m,pap_mandible_atrophy_lateralisation_of_inferior_dental_nerve,"[""unilateral""]",low,true
tosp_sb709s,pap_shoulder_shoulder_soft_tissue_injury_decompression_alone,[],high,false
tosp_sb709t,pap_toes_toe_deformity,[],high,false
tosp_sb709w,pap_wrist_lunate_dislocation_perilunate_dislocation_complex_ligament_injury_reconstr,[],high,false
tosp_sb710b,pap_bone_soft_tissue_trucut,"[""biopsy""]",med,false
tosp_sb710f,pap_femur_slipped_capital_femoral_epiphysis_screw_fixation,[],high,false
tosp_sb710h,pap_hand_fracture_of_fingers_metacarpals_external_fixation,[],high,false
tosp_sb710j,pap_joints_condylectomy_coronoidectomy_menisectomy,[],high,false
tosp_sb710k,pap_knee_ligaments_meniscus_cartilage_bone_combined_mosaicplasty_or_osteoarticular_t,[],low,true
tosp_sb710m,pap_mandible_and_maxilla_old_fractures_osteotomy_removal_of_plates_or_wires,[],high,false
tosp_sb710s,pap_shoulder_shoulder_soft_tissue_injury_decompression,[],low,true
tosp_sb710t,pap_toes_toe_deformity_multiple_complex,[],high,false
tosp_sb710w,pap_wrist_scaphoid_fracture_reduction_and_internal_fixation,"[""open""]",low,true
tosp_sb711b,pap_bone_soft_tissue,"[""biopsy"", ""imaging_guided"", ""percutaneous""]",med,false
tosp_sb711f,pap_finger_defect_contracture_reconstruction,[],high,false
tosp_sb711h,pap_hand_fracture_of_fingers_metacarpals_non_union_bone_grafting_and_fixation,[],high,false
tosp_sb711j,pap_joints_condylotomy,[],high,false
tosp_sb711k,pap_knee_ligaments_meniscus_cartilage_bone_combined_multi_ligamented_knee_reconstruc,[],high,false
tosp_sb711m,pap_mandible_body_or_ramus_osteotomy,[],low,true
tosp_sb711s,pap_shoulder_shoulder_soft_tissue_injury_decompression,[],low,true
tosp_sb711t,pap_tibia_length_discrepancies_gradual_lengthening_procedures,[],low,true
tosp_sb711w,pap_wrist_scaphoid_or_carpus_vascularised_bone_graft,[],high,false
tosp_sb712b,pap_bursa_bursitis_excision,"[""bilateral"", ""biopsy""]",med,false
tosp_sb712f,pap_finger_ray_amputation,[],high,false
tosp_sb712h,pap_hand_fracture_of_fingers_metacarpals_non_union_bone_grafting_and_fixation,[],high,false
tosp_sb712j,pap_joints_condylectomy,"[""bilateral""]",low,true
tosp_sb712k,pap_knee_meniscus_cartilage_mosaicplasty_or_oats,[],high,false
tosp_sb712m,pap_maxilla_resection,[],low,true
tosp_sb712s,pap_shoulder_shoulder_soft_tissue_injury_decompression,[],low,true
tosp_sb712w,pap_wrist_ulnar_head_styloid_fracture_pinning_fixation,"[""percutaneous""]",med,false
tosp_sb713b,pap_bone_tumour_local_ablation_complex_1_lesion,"[""imaging_guided"", ""percutaneous""]",med,false
tosp_sb713f,pap_forearm_radial_head_fracture_reduction_of_radial_head_for_missed_monteggia,"[""minimally_invasive"", ""open""]",med,false
tosp_sb713h,pap_hand_closed_fracture_orif_joint,[],high,false
tosp_sb713j,pap_joints_reconstruction,"[""bilateral""]",high,false
tosp_sb713k,pap_knee_meniscus_cartilage_assisted_allograft_meniscal_transplantation,"[""minimally_invasive""]",med,false
tosp_sb713m,pap_maxilla_deformity_le_fort_i_osteotomy_and_insertion_of_distraction_osteogenesis,[],high,false
tosp_sb713s,pap_shoulder_shoulder_soft_tissue_injury_shoulder_reconstruction,[],high,false
tosp_sb713w,pap_wrist_primary_total_joint_arthroplasty_requiring_extra_implants_or_bone_grafts,[],low,true
tosp_sb714f,pap_forearm_radius_ulna_shaft_fracture_intramedullary_rod,[],high,false
tosp_sb714h,pap_hand_fracture_debridement_and_orif_joint,"[""open""]",med,false
tosp_sb714j,pap_joints_septic_arthritis_effusion_curettage_debridement_and_irrigation,[],high,false
tosp_sb714k,pap_knee_meniscus_cartilage_cartilage_harvesting,"[""minimally_invasive""]",med,false
tosp_sb714s,pap_shoulder_primary_total_joint_replacement_requiring_extra_implants_or_bone_grafts,[],low,true
tosp_sb714w,pap_wrist_primary_total_joint_arthroplasty,[],high,false
tosp_sb715f,pap_foot_achilles_tendon_reconstruction,[],high,false
tosp_sb715h,pap_hand_fracture_debridement_and_orif_non_joint,"[""open""]",med,false
tosp_sb715j,pap_joints_septic_arthritis_effusion_simple_drainage,[],high,false
tosp_sb715k,pap_knee_meniscus_cartilage_meniscal_repair,"[""minimally_invasive""]",med,false
tosp_sb715s,pap_shoulder_primary_total_joint_replacement,[],high,false
tosp_sb715w,pap_wrist_revision_total_joint_arthroplasty,[],high,false
tosp_sb716f,pap_foot_congenital_talipes_equinovarus_release,"[""bilateral""]",high,false
tosp_sb716h,pap_hand_fracture_debridement_and_orif_joint,"[""open""]",med,false
tosp_sb716j,pap_joints_vascular_injury_major_vascular_reconstruction_anastomosis_graft,[],high,false
tosp_sb716k,pap_knee_primary_total_joint_replacement_requiring_extra_implants_or_bone_grafts,"[""unilateral""]",low,true
tosp_sb716s,pap_shoulder_revision_total_joint_replacement_spine_various,[],high,false
tosp_sb717f,pap_foot_congenital_talipes_equinovarus_medial_release,[],high,false
tosp_sb717h,pap_hand_fracture_debridement_and_orif_non_joint,"[""open""]",med,false
tosp_sb717j,pap_joints_major_intra_articular_fracture_reconstruction,[],low,true
tosp_sb717k,pap_knee_revision_total_joint_replacement,[],high,false
tosp_sb718f,pap_foot_congenital_talipes_equinovarus_post_medial_release,[],high,false
tosp_sb718h,pap_hand_soft_tissue_tumor_excision_1_5cm_size,[],high,false
tosp_sb718j,pap_joints_major_intra_articular_fracture_reconstruction,[],low,true
tosp_sb719f,pap_foot_congenital_talipes_equinovarus_post_release,[],high,false
tosp_sb719h,pap_hip_acetabulum_fracture_double_column_fixation,[],high,false
tosp_sb720f,pap_foot_congenital_talipes_equinovarus_posterior_medial_release,[],low,true
tosp_sb720h,pap_hip_acetabulum_fracture_single_column_fixation,[],high,false
tosp_sb721f,pap_foot_fractures_complex_multiple_including_talus_and_calcaneum_reduction_and_inte,"[""open""]",med,false
tosp_sb721h,pap_hip_reduction,"[""open""]",low,true
tosp_sb722f,pap_foot_fractures_simple_single,[],high,false
tosp_sb722h,pap_hip_soft_tissue_release_and_reduction_only,"[""open""]",med,false
tosp_sb722s,pap_lesions_posterior_decompression_and_or_discectomy_without_insertion_of_interspin,[],low,true
tosp_sb723h,pap_hip_primary_total_joint_replacement_requiring_extra_implants_or_bone_grafts,[],low,true
tosp_sb723s,pap_spine_posterior_decompression_and_or_discectomy_without_insertion_of_interspinou,[],low,true
tosp_sb724f,pap_foot_haglund_s_deformity_achilles_tendinopathy_osteotomy_debridement_and_reattac,[],high,false
tosp_sb724h,pap_hip_revision_total_joint_replacement,[],high,false
tosp_sb724s,pap_spine_removal_of_spine_implants_without_other_procedures,[],low,true
tosp_sb725f,pap_foot_one_bone_osteotomy_cuboid,[],low,true
tosp_sb725h,pap_hip_knee_removal_of_prostheses,[],low,true
tosp_sb725s,pap_spine_removal_or_revision_of_port_e_g_port_a_cath,[],high,false
tosp_sb726f,pap_foot_one_bone_osteotomy_dwyer_s,[],low,true
tosp_sb726h,pap_humerus_cubitus_varus_corrective_osteotomy,[],low,true
tosp_sb726s,pap_spine_revision_surgery_decompression_and_or_discectomy_without_instrumentation,[],low,true
tosp_sb727f,pap_foot_multiple_foot_osteotomies,[],high,false
tosp_sb727h,pap_humerus_cubitus_varus_corrective_osteotomy,[],low,true
tosp_sb728h,pap_humerus_delayed_non_union_reconstruction,[],low,true
tosp_sb728s,pap_spine_anterior_decompression_corpectomy_debridement_stabilisation_without_instru,"[""biopsy""]",low,true
tosp_sb729h,pap_humerus_humerus_shaft_fracture_closed_interlocking_intramedullary_nail,[],high,false
tosp_sb730h,pap_humerus_humerus_shaft_fracture_complex_multi_fragmentary_intramedullary_nail,[],high,false
tosp_sb730s,pap_spine_interbody_fusion,[],low,true
tosp_sb731s,pap_spine_interbody_fusion_without_anterior_posterior_instrumentation,[],low,true
tosp_sb732f,pap_foot_hallux_valgus_hammer_toe_proximal_osteotomy,[],low,true
tosp_sb733f,pap_femur_length_discrepancies_gradual_lengthening_procedures,[],low,true
tosp_sb733h,pap_hand_flexor_tendon_pulley_reconstruction,[],high,false
tosp_sb733s,pap_cervical_spine_anterior_decompression_and_fusion_and_or_disc_replacement,[],high,false
tosp_sb735s,pap_spine_discogram,[],high,false
tosp_sb736s,pap_spine_discogram,[],high,false
tosp_sb737s,pap_spine_disc_ablation_2_or_more_levels,"[""percutaneous""]",med,false
tosp_sb738s,pap_spine_disc_ablation_single_level,"[""percutaneous""]",med,false
tosp_sb739s,pap_spine_vertebroplasty_or_kyphoplasty,[],high,false
tosp_sb740s,pap_spine_vertebroplasty_or_kyphoplasty,[],high,false
tosp_sb741s,pap_spine_posterior_instrumentation,[],low,true
tosp_sb742s,pap_scapula_complex_scapular_fracture,"[""open""]",low,true
tosp_sb745j,pap_joint_joint_aspiration_arthrocentesis_injection,[],high,false
tosp_sb745s,pap_cervical_spine_closed_reduction_without_application_of_skull_devices_or_other_pr,[],low,true
tosp_sb746a,pap_aspiration_deep_musculoskeletal_tissues_under_radiological_guidance,[],high,false
tosp_sb746s,pap_cervical_spine_application_of_halo_device_without_other_procedures,[],low,true
tosp_sb747s,pap_spine_removal_of_spine_implants_without_other_procedures,[],low,true
tosp_sb748s,pap_spine_infection_posterior_drainage_and_debridement_without_fusion_or_other_proce,[],low,true
tosp_sb749s,pap_spine_infection_posterior_drainage_debridement_and_removal_of_implants_without_f,[],low,true
tosp_sb750s,pap_spine_infection_anterior_drainage_and_debridement_without_fusion_or_other_proced,[],low,true
tosp_sb751s,pap_spine_infection_anterior_drainage_debridement_and_removal_of_implants_without_fu,[],low,true
tosp_sb752s,pap_spine_posterior_instrumentation,[],low,true
tosp_sb753s,pap_spine_posterior_instrumentation,[],low,true
tosp_sb754s,pap_spine_interbody_fusion,[],low,true
tosp_sb755s,pap_spine_anterior_corpectomy_and_fusion,[],high,false
tosp_sb756s,pap_vertebrae_spine_anterior_corpectomy_and_fusion,[],low,true
tosp_sb757s,pap_spine_revision_surgery_decompression_and_or_discectomy,[],low,true
tosp_sb758s,pap_spine_posterior_decompression_and_or_discectomy,[],low,true
tosp_sb759s,pap_spine_posterior_decompression_and_or_discectomy,[],low,true
tosp_sb760s,pap_spine_interbody_fusion,[],low,true
tosp_sb800a,pap_ankle_dislocation_reduction,"[""open""]",med,false
tosp_sb800b,pap_bone_cyst_tumour_benign_benign_aggressive_currettage_burring_bone_grafting_cemen,[],high,false
tosp_sb800c,pap_carpus_delayed_non_union_reconstruction,[],high,false
tosp_sb800e,pap_elbow_fracture_excision_bony_fragment,[],high,false
tosp_sb800f,pap_face_contour_defect_reconstruction_insertion_of_implant,[],high,false
tosp_sb800h,pap_hand_amputated_digit_toe_to_hand_transfer,[],high,false
tosp_sb800j,pap_joints_contracture_capsulectomy_capsulotomy,[],high,false
tosp_sb800k,pap_knee_ligaments_disruption_reconstruction_and_repair,[],high,false
tosp_sb800l,pap_lower_limb_crush_injuries_debridement,[],low,true
tosp_sb800m,pap_mandible_complex_osteotomy_ostectomy,[],high,false
tosp_sb800n,pap_digit_nail_bed_deformity_defect_reconstruction,[],high,false
tosp_sb800p,pap_patella_fracture_reduction_and_internal_fixation,"[""open""]",med,false
tosp_sb800r,pap_radius_excision,[],high,false
tosp_sb800s,pap_shoulder_deformities_corrective_surgery_osteotomy,[],high,false
tosp_sb800t,pap_tendon_subluxation_reconstruction,[],high,false
tosp_sb800u,pap_upper_limb_congenital_deformity_major_reconstruction,[],high,false
tosp_sb800z,pap_zygoma_down_fracture_ostectomy_articular_eminectomy_augmentation,[],high,false
tosp_sb801a,pap_ankle_ankle_fracture_unimalleolar_orif,[],high,false
tosp_sb801b,pap_bone_deformities_corrective_surgery,"[""fluoroscopic""]",low,true
tosp_sb801c,pap_carpus_fracture_dislocation_reduction_and_internal_fixation,"[""open""]",med,false
tosp_sb801e,pap_elbow_fracture_dislocation_repair_of_ligaments_orif,[],high,false
tosp_sb801f,pap_face_defect_deformity_reconstruction_insertion_of_implant,[],high,false
tosp_sb801h,pap_hand_closed_fracture_dislocation_reduction_and_fixation,"[""open""]",med,false
tosp_sb801j,pap_joints_arthrodesis,[],high,false
tosp_sb801k,pap_knee_dislocation_reduction,"[""open""]",low,true
tosp_sb801l,pap_lower_limb_crush_injuries_debridement,[],low,true
tosp_sb801m,pap_mandible_and_maxilla_osteotomy_including_segmental_osteotomy,[],low,true
tosp_sb801n,pap_nail_bed_laceration_repair,[],high,false
tosp_sb801p,pap_patella_recurrent_dislocation_chondromalacia_reconstruction,[],high,false
tosp_sb801r,pap_radius_and_ulna_fracture_dislocation_reduction_and_internal_fixation,"[""open""]",low,true
tosp_sb801s,pap_shoulder_acromioclavicular_joint_stabilisation_reconstruction,[],high,false
tosp_sb801t,pap_tendon_bowstringing_entrapment_pulley_reconstruction,[],high,false
tosp_sb801u,pap_upper_limb_deformity_bony_and_soft_tissue_reconstruction,[],high,false
tosp_sb801z,pap_zygoma_fracture_elevation,[],high,false
tosp_sb802a,pap_ankle_arthrodesis,[],high,false
tosp_sb802b,pap_bone_deformities_corrective_surgery,[],low,true
tosp_sb802c,pap_cervical_spine_anterior_decompression_and_fusion_and_or_disc_replacement,[],high,false
tosp_sb802e,pap_elbow_tennis_elbow_release,[],high,false
tosp_sb802f,pap_face_fractures_reduction_and_internal_fixation,"[""open""]",med,false
tosp_sb802h,pap_hand_complex_injuries_debridement,[],low,true
tosp_sb802j,pap_joints_excision_arthroplasty,[],high,false
tosp_sb802k,pap_knee_hemarthrosis_aspiration_under_general_anesthesia,[],high,false
tosp_sb802l,pap_lower_limb_deformities_epiphysiodesis,[],high,false
tosp_sb802m,pap_mandible_or_maxilla_alveolar_defect_deformity_complex_alveoloplasty_sinus_lift_r,"[""unilateral""]",low,true
tosp_sb802n,pap_nail_bed_laceration_repair,[],high,false
tosp_sb802p,pap_patella_patellectomy,[],high,false
tosp_sb802s,pap_shoulder_hemiarthroplasty,[],high,false
tosp_sb802t,pap_tendon_contracture_tenotomy,[],high,false
tosp_sb802u,pap_upper_limb_fracture_dislocation_manipulation_and_reduction,[],high,false
tosp_sb803a,pap_ankle_excision_interposition_arthroplasty,"[""open""]",low,true
tosp_sb803b,pap_bone_defect_non_union_implantation_of_bone_stimulator,[],high,false
tosp_sb803c,pap_cervical_spine_anterior_decompression_and_fusion_or_disc_replacement,[],high,false
tosp_sb803e,pap_elbow_reconstruction,[],low,true
tosp_sb803f,pap_face_infection_osteomyelitis_major_drainage_sequestrectomy,[],high,false
tosp_sb803h,pap_hand_complex_injuries_microsurgical_repair_reconstruction_single_digit,[],high,false
tosp_sb803j,pap_joints_replacement_arthroplasty,[],high,false
tosp_sb803k,pap_knee_arthrodesis,[],high,false
tosp_sb803l,pap_lower_limb_fractures_reduction_and_fixation,"[""open""]",low,true
tosp_sb803m,pap_mandible_or_maxilla_alveolar_defect_deformity_simple_alveoloplasty_bone_regenera,[],high,false
tosp_sb803n,pap_nail_infection_injury_avulsion,[],high,false
tosp_sb803s,pap_soft_tissue_small_tumors_excision_under_local_anesthesia,[],high,false
tosp_sb803t,pap_tendon_tendon_transfer,[],high,false
tosp_sb803u,pap_upper_limb_ischemia_fasciotomy,[],high,false
tosp_sb804a,pap_ankle_repair_of_ligaments,[],high,false
tosp_sb804b,pap_bone_fracture_dislocation_manipulation_and_kirschner_wire_fixation,[],high,false
tosp_sb804c,pap_cervical_spine_application_of_skull_calipers_without_other_procedures,[],low,true
tosp_sb804f,pap_face_infection_osteomyelitis_simple_drainage_sequestrectomy,[],high,false
tosp_sb804h,pap_hand_crush_injuries_wound_debridement,[],high,false
tosp_sb804j,pap_joints_synovitis_synovectomy,[],high,false
tosp_sb804k,pap_knee_arthrotomy,[],high,false
tosp_sb804l,pap_lower_limb_fractures_dislocation_manipulation_and_reduction,[],low,true
tosp_sb804m,pap_mandible_fracture_reduction_and_fixation,"[""open""]",med,false
tosp_sb804n,pap_neck_torticollis_correction,[],high,false
tosp_sb804t,pap_tendon_sheath_de_quervain_s_release,"[""bilateral""]",high,false
tosp_sb804u,pap_upper_limb_trauma_major_replantation,[],high,false
tosp_sb805a,pap_ankle_synovectomies,[],high,false
tosp_sb805b,pap_bone_grade_1_and_2_fractures_dislocation_or_fracture_dislocation_wound_debrideme,"[""open""]",med,false
tosp_sb805c,pap_clavicle_clavicle_fracture_simple,[],high,false
tosp_sb805f,pap_face_intraosseous_tumor_excision,[],high,false
tosp_sb805h,pap_hand_crush_injuries_wound_debridement,[],high,false
tosp_sb805j,pap_joints_synovitis_synovectomy,[],high,false
tosp_sb805k,pap_knee_arthrotomy_and_synovectomy,[],high,false
tosp_sb805m,pap_mandible_fracture_closed_reduction_and_fixation,[],high,false
tosp_sb805s,pap_cervical_spine_laminoplasty,[],low,true
tosp_sb805t,pap_tendon_sheath_de_quervain_s_release,"[""unilateral""]",high,false
tosp_sb805u,pap_upper_limb_amputation,[],high,false
tosp_sb806a,pap_ankle_primary_total_joint_replacement,[],high,false
tosp_sb806b,pap_bone_osteomyelitis_drainage,[],low,true
tosp_sb806c,pap_coccyx_excision,[],high,false
tosp_sb806f,pap_face_intraosseous_tumor_excision,[],high,false
tosp_sb806h,pap_hand_deep_infection_drainage,[],high,false
tosp_sb806j,pap_joints_small_arthroplasty,[],high,false
tosp_sb806k,pap_knee_excision_interposition_arthroplasty,[],high,false
tosp_sb806l,pap_lower_limb_length_discrepancies_shortening_procedures,[],high,false
tosp_sb806m,pap_mandible_fracture_reduction_and_fixation,"[""open""]",med,false
